Gender,IMSA_SchedYearofGraduation,Grade_TermID,Grade_Year,Grade_StoreCode,Grade_Point_Solid,Grade_Point,Grade,Course_Number,Course_Name,Credit_Type,Student_GradeLevel
Male,2018,2502,2016,S2,4,3.67,A-,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2502,2016,S2,3,3,B,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,3,3,B,MAT132,Mathematical Investigations III,"Math,t",10
Male,2018,2502,2016,S2,3,3,B,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2502,2016,S2,3,2.67,B-,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2502,2016,S2,3,3,B,WLG110,French I,"WLang,t",10
Female,2018,2501,2016,S1,4,4,A,ENG101,Literary Explorations I,"Eng,t",10
Female,2018,2501,2016,S1,4,4,A,FAR100,Concert Band,"FA,t",10
Female,2018,2501,2016,S1,4,4,A,HSS100,American Studies,"HistSS,t",10
Female,2018,2501,2016,S1,4,3.67,A-,MAT121,Mathematical Investigations II,"Math,t",10
Female,2018,2501,2016,S1,4,3.67,A-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Female,2018,2501,2016,S1,4,4,A,SCI215,Organic Chemistry I,"Sci,t",10
Female,2018,2501,2016,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Female,2018,2501,2016,S1,4,4,A,WLG320,German II,"WLang,t",10
Female,2018,2502,2016,S2,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Female,2018,2502,2016,S2,4,4,A,ENG102,Literary Explorations II,"Eng,t",10
Female,2018,2502,2016,S2,4,4,A,FAR100,Concert Band,"FA,t",10
Female,2018,2502,2016,S2,4,3.67,A-,MAT132,Mathematical Investigations III,"Math,t",10
Female,2018,2502,2016,S2,4,4,A,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Female,2018,2502,2016,S2,4,3.67,A-,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Female,2018,2502,2016,S2,4,4,A,WLG320,German II,"WLang,t",10
Female,2018,2600,2017,S2,P,P,P,SIR100,Student Inquiry and Research,"SIR,t",11
Female,2018,2602,2017,S2,4,3.67,A-,ENG301,Modern World Fiction,"Eng,t",11
Female,2018,2602,2017,S2,4,4,A,FAR100,Concert Band,"FA,t",11
Female,2018,2602,2017,S2,4,4,A,HSS202,The World in the Twentieth Century,"HistSS,t",11
Female,2018,2602,2017,S2,4,3.67,A-,MAT312,BC Calculus I,"Math,t",11
Female,2018,2602,2017,S2,4,3.67,A-,SCI445,Modern Physics,"Sci,t",11
Female,2018,2602,2017,S2,4,3.67,A-,SCI615,Molecular and Cellular Biology,"Sci,t",11
Female,2018,2602,2017,S2,4,4,A,WLG330,German III,"WLang,t",11
Female,2018,2600,2017,S1,P,P,P,SIR100,Student Inquiry and Research,"SIR,t",11
Female,2018,2601,2017,S1,4,4,A,CS205,Object Oriented Programming,"math,cs,t",11
Female,2018,2601,2017,S1,4,4,A,ENG201,Literary Explorations III,"Eng,t",11
Female,2018,2601,2017,S1,4,4,A,FAR100,Concert Band,"FA,t",11
Female,2018,2601,2017,S1,4,4,A,HSS201a,Ancient World Religion and Philosophy,"HistSS,t",11
Female,2018,2601,2017,S1,4,3.67,A-,MAT141,Mathematical Investigations IV,"Math,t",11
Female,2018,2601,2017,S1,4,3.67,A-,SCI625,Microbes and Disease,"Sci,t",11
Female,2018,2601,2017,S1,4,4,A,WLG330,German III,"WLang,t",11
Male,2018,2501,2016,S1,3,3,B,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2501,2016,S1,3,2.67,B-,ENG101,Literary Explorations I,"Eng,t",10
Male,2018,2501,2016,S1,2,2,C,MAT121,Mathematical Investigations II,"Math,t",10
Male,2018,2501,2016,S1,1,1,D,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2501,2016,S1,2,2.33,C+,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2501,2016,S1,3,3.33,B+,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2018,2502,2016,S2,3,3,B,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,2,2.33,C+,HSS100,American Studies,"HistSS,t",10
Male,2018,2502,2016,S2,1,1,D,MAT132,Mathematical Investigations III,"Math,t",10
Male,2018,2502,2016,S2,2,1.67,C-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2018,2502,2016,S2,3,2.67,B-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2018,2502,2016,S2,3,3,B,WEL105,Moving and Learning,"Well,t",10
Male,2018,2502,2016,S2,2,2,C,WLG610,Mandarin Chinese I,"WLang,t",10
Female,2018,2501,2016,S1,3,3,B,ENG101,Literary Explorations I,"Eng,t",10
Female,2018,2501,2016,S1,4,4,A,FAR120,String Orchestra,"FA,t",10
Female,2018,2501,2016,S1,4,3.67,A-,MAT131,Mathematical Investigations III,"Math,t",10
Female,2018,2501,2016,S1,3,2.67,B-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Female,2018,2501,2016,S1,3,3,B,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Female,2018,2501,2016,S1,4,4,A,WLG510,Russian I,"WLang,t",10
Female,2018,2502,2016,S2,3,3,B,ENG102,Literary Explorations II,"Eng,t",10
Female,2018,2502,2016,S2,4,4,A,FAR120,String Orchestra,"FA,t",10
Female,2018,2502,2016,S2,4,3.67,A-,HSS100,American Studies,"HistSS,t",10
Female,2018,2502,2016,S2,4,3.67,A-,MAT142,Mathematical Investigations IV,"Math,t",10
Female,2018,2502,2016,S2,3,3,B,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2018,2502,2016,S2,4,3.67,A-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Female,2018,2502,2016,S2,4,4,A,WEL105,Moving and Learning,"Well,t",10
Female,2018,2502,2016,S2,4,4,A,WLG510,Russian I,"WLang,t",10
Female,2018,2602,2017,S2,3,3,B,ENG365,Speculative Fiction Studies,"Eng,t",11
Female,2018,2602,2017,S2,4,4,A,FAR120,String Orchestra,"FA,t",11
Female,2018,2602,2017,S2,4,3.67,A-,HSS202,The World in the Twentieth Century,"HistSS,t",11
Female,2018,2602,2017,S2,3,3.33,B+,MAT322,BC Calculus II,"Math,t",11
Female,2018,2602,2017,S2,3,3.33,B+,SCI425,Planetary Science,"Sci,t",11
Female,2018,2602,2017,S2,3,3.33,B+,SCI445,Modern Physics,"Sci,t",11
Female,2018,2602,2017,S2,3,3.33,B+,WLG520,Russian II,"WLang,t",11
Female,2018,2601,2017,S1,3,3.33,B+,ENG201,Literary Explorations III,"Eng,t",11
Female,2018,2601,2017,S1,4,4,A,FAR130,Chamber Strings,"FA,t",11
Female,2018,2601,2017,S1,3,3,B,HSS201a,Ancient World Religion and Philosophy,"HistSS,t",11
Female,2018,2601,2017,S1,3,3,B,MAT311,BC Calculus I,"Math,t",11
Female,2018,2601,2017,S1,4,3.67,A-,SCI201,Adv. Chemistry--Structure and Properties,"Sci,t",11
Female,2018,2601,2017,S1,3,3.33,B+,SCI402,Physics: Sound and Light,"Sci,t",11
Female,2018,2601,2017,S1,4,3.67,A-,WLG520,Russian II,"WLang,t",11
Male,2018,2501,2016,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Male,2018,2501,2016,S1,4,4,A,FAR130,Chamber Strings,"FA,t",10
Male,2018,2501,2016,S1,4,4,A,HSS100,American Studies,"HistSS,t",10
Male,2018,2501,2016,S1,4,4,A,MAT121,Mathematical Investigations II,"Math,t",10
Male,2018,2501,2016,S1,4,4,A,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2018,2501,2016,S1,4,4,A,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2018,2501,2016,S1,4,4,A,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2018,2502,2016,S2,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2502,2016,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,4,4,A,FAR130,Chamber Strings,"FA,t",10
Male,2018,2502,2016,S2,4,4,A,MAT132,Mathematical Investigations III,"Math,t",10
Male,2018,2502,2016,S2,4,4,A,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2502,2016,S2,4,4,A,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2502,2016,S2,4,4,A,WEL105,Moving and Learning,"Well,t",10
Male,2018,2502,2016,S2,4,4,A,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2018,2600,2017,S1,P,P,P,SIR103,Student Inquiry and Research/Summer,"SIR,t",11
Male,2018,2600,2017,S1,P,P,P,SIR200,Student Inquiry and Research,"SIR,t",11
Male,2018,2601,2017,S1,4,3.67,A-,ENG201,Literary Explorations III,"Eng,t",11
Male,2018,2601,2017,S1,4,4,A,FAR130,Chamber Strings,"FA,t",11
Male,2018,2601,2017,S1,4,4,A,HSS201a,Ancient World Religion and Philosophy,"HistSS,t",11
Male,2018,2601,2017,S1,4,4,A,MAT141,Mathematical Investigations IV,"Math,t",11
Male,2018,2601,2017,S1,3,3.33,B+,MAT411,Statistical Exploration and Description,"Math,t",11
Male,2018,2601,2017,S1,4,3.67,A-,SCI201,Adv. Chemistry--Structure and Properties,"Sci,t",11
Male,2018,2601,2017,S1,4,4,A,SCI615,Molecular and Cellular Biology,"Sci,t",11
Male,2018,2601,2017,S1,4,4,A,WLG620,Mandarin Chinese II,"WLang,t",11
Male,2018,2600,2017,S2,P,P,P,SIR103,Student Inquiry and Research/Summer,"SIR,t",11
Male,2018,2600,2017,S2,P,P,P,SIR200,Student Inquiry and Research,"SIR,t",11
Male,2018,2602,2017,S2,4,3.67,A-,ENG212,Creative Writing Workshop,"Eng,t",11
Male,2018,2602,2017,S2,4,3.67,A-,HSS202,The World in the Twentieth Century,"HistSS,t",11
Male,2018,2602,2017,S2,4,3.67,A-,MAT362,BC Calculus I/II,"Math,t",11
Male,2018,2602,2017,S2,4,3.67,A-,SCI202,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Male,2018,2602,2017,S2,4,3.67,A-,SCI635,Physiology and Disease,"Sci,t",11
Male,2018,2602,2017,S2,4,4,A,WLG620,Mandarin Chinese II,"WLang,t",11
Male,2018,2501,2016,S1,4,3.67,A-,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2501,2016,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Male,2018,2501,2016,S1,4,4,A,FAR100,Concert Band,"FA,t",10
Male,2018,2501,2016,S1,4,3.67,A-,MAT121,Mathematical Investigations II,"Math,t",10
Male,2018,2501,2016,S1,4,3.67,A-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2501,2016,S1,3,3,B,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2501,2016,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Male,2018,2501,2016,S1,4,4,A,WLG220,Spanish II,"WLang,t",10
Male,2018,2502,2016,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,4,4,A,FAR100,Concert Band,"FA,t",10
Male,2018,2502,2016,S2,3,2.67,B-,HSS100,American Studies,"HistSS,t",10
Male,2018,2502,2016,S2,4,4,A,MAT132,Mathematical Investigations III,"Math,t",10
Male,2018,2502,2016,S2,4,4,A,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2018,2502,2016,S2,3,3.33,B+,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2018,2502,2016,S2,4,4,A,WLG220,Spanish II,"WLang,t",10
Male,2018,2601,2017,S1,4,3.67,A-,ENG201,Literary Explorations III,"Eng,t",11
Male,2018,2601,2017,S1,4,3.67,A-,HSS201f,"Art, Worldview, and Society in History","HistSS,t",11
Male,2018,2601,2017,S1,4,3.67,A-,MAT141,Mathematical Investigations IV,"Math,t",11
Male,2018,2601,2017,S1,4,3.67,A-,SCI605,"Evolution, Biodiversity, and Ecology","Sci,t",11
Male,2018,2601,2017,S1,4,4,A,SCI615,Molecular and Cellular Biology,"Sci,t",11
Male,2018,2601,2017,S1,4,4,A,WLG230,Spanish III,"WLang,t",11
Male,2018,2602,2017,S2,4,3.67,A-,ENG365,Speculative Fiction Studies,"Eng,t",11
Male,2018,2602,2017,S2,4,4,A,HSS202,The World in the Twentieth Century,"HistSS,t",11
Male,2018,2602,2017,S2,4,3.67,A-,MAT312,BC Calculus I,"Math,t",11
Male,2018,2602,2017,S2,4,3.67,A-,SCI202,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Male,2018,2602,2017,S2,3,2.67,B-,SCI235,Biochemistry,"Sci,t",11
Male,2018,2602,2017,S2,4,4,A,WLG230,Spanish III,"WLang,t",11
Male,2018,2600,2017,S1,P,P,P,SIR100,Student Inquiry and Research,"SIR,t",11
Male,2018,2601,2017,S1,4,3.67,A-,ENG201,Literary Explorations III,"Eng,t",11
Male,2018,2601,2017,S1,4,3.67,A-,HSS201f,"Art, Worldview, and Society in History","HistSS,t",11
Male,2018,2601,2017,S1,4,3.67,A-,MAT371,BC Calculus II/III,"Math,t",11
Male,2018,2601,2017,S1,4,3.67,A-,SCI411,Physics: Calculus-based Mechanics,"Sci,t",11
Male,2018,2601,2017,S1,3,3,B,SCI625,Microbes and Disease,"Sci,t",11
Male,2018,2601,2017,S1,4,4,A,WLG520,Russian II,"WLang,t",11
Male,2018,2600,2017,S2,P,P,P,SIR100,Student Inquiry and Research,"SIR,t",11
Male,2018,2602,2017,S2,4,3.67,A-,ENG212,Creative Writing Workshop,"Eng,t",11
Male,2018,2602,2017,S2,4,4,A,FAR300,Music Appreciation,"FA,t",11
Male,2018,2602,2017,S2,4,3.67,A-,HSS202,The World in the Twentieth Century,"HistSS,t",11
Male,2018,2602,2017,S2,4,3.67,A-,MAT442,Multi-Variable Calculus,"Math,t",11
Male,2018,2602,2017,S2,3,3,B,SCI615,Molecular and Cellular Biology,"Sci,t",11
Male,2018,2602,2017,S2,4,4,A,WLG520,Russian II,"WLang,t",11
Male,2018,2501,2016,S1,4,4,A,ENG101,Literary Explorations I,"Eng,t",10
Male,2018,2501,2016,S1,4,3.67,A-,HSS100,American Studies,"HistSS,t",10
Male,2018,2501,2016,S1,4,4,A,MAT141,Mathematical Investigations IV,"Math,t",10
Male,2018,2501,2016,S1,4,4,A,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2018,2501,2016,S1,4,4,A,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2018,2501,2016,S1,3,3,B,WEL105,Moving and Learning,"Well,t",10
Male,2018,2501,2016,S1,4,4,A,WLG510,Russian I,"WLang,t",10
Male,2018,2502,2016,S2,3,3.33,B+,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2502,2016,S2,4,4,A,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,4,3.67,A-,MAT362,BC Calculus I/II,"Math,t",10
Male,2018,2502,2016,S2,4,3.67,A-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2502,2016,S2,4,3.67,A-,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2502,2016,S2,4,4,A,WLG510,Russian I,"WLang,t",10
Female,2018,2602,2017,S2,4,4,A,ENG512,Victorian Fiction,"Eng,t",11
Female,2018,2602,2017,S2,4,4,A,FAR110,Wind Ensemble,"FA,t",11
Female,2018,2602,2017,S2,4,3.67,A-,HSS202,The World in the Twentieth Century,"HistSS,t",11
Female,2018,2602,2017,S2,2,2,C,MAT312,BC Calculus I,"Math,t",11
Female,2018,2602,2017,S2,3,2.67,B-,SCI202,Advanced Chemistry--Chemical Reactions,"Sci,t",11
Female,2018,2602,2017,S2,3,3,B,SCI445,Modern Physics,"Sci,t",11
Female,2018,2602,2017,S2,3,3.33,B+,WLG140,French IV,"WLang,t",11
Female,2018,2601,2017,S1,4,3.67,A-,ENG201,Literary Explorations III,"Eng,t",11
Female,2018,2601,2017,S1,4,4,A,FAR110,Wind Ensemble,"FA,t",11
Female,2018,2601,2017,S1,4,3.67,A-,HSS201b,Conflict in World History,"HistSS,t",11
Female,2018,2601,2017,S1,3,3,B,MAT141,Mathematical Investigations IV,"Math,t",11
Female,2018,2601,2017,S1,3,3,B,SCI201,Adv. Chemistry--Structure and Properties,"Sci,t",11
Female,2018,2601,2017,S1,3,3.33,B+,SCI402,Physics: Sound and Light,"Sci,t",11
Female,2018,2601,2017,S1,4,4,A,WEL312,Dance,"Well,t",11
Female,2018,2601,2017,S1,4,3.67,A-,WLG140,French IV,"WLang,t",11
Female,2018,2501,2016,S1,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Female,2018,2501,2016,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Female,2018,2501,2016,S1,4,4,A,FAR110,Wind Ensemble,"FA,t",10
Female,2018,2501,2016,S1,3,3.33,B+,MAT121,Mathematical Investigations II,"Math,t",10
Female,2018,2501,2016,S1,4,3.67,A-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Female,2018,2501,2016,S1,3,3.33,B+,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Female,2018,2501,2016,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Female,2018,2501,2016,S1,4,4,A,WLG130,French III,"WLang,t",10
Female,2018,2502,2016,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Female,2018,2502,2016,S2,4,4,A,FAR110,Wind Ensemble,"FA,t",10
Female,2018,2502,2016,S2,4,3.67,A-,HSS100,American Studies,"HistSS,t",10
Female,2018,2502,2016,S2,3,3.33,B+,MAT132,Mathematical Investigations III,"Math,t",10
Female,2018,2502,2016,S2,4,3.67,A-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2018,2502,2016,S2,4,4,A,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Female,2018,2502,2016,S2,4,4,A,WLG130,French III,"WLang,t",10
Male,2018,2501,2016,S1,3,3,B,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2018,2501,2016,S1,3,3,B,ENG101,Literary Explorations I,"Eng,t",10
Male,2018,2501,2016,S1,1,1,D,MAT121,Mathematical Investigations II,"Math,t",10
Male,2018,2501,2016,S1,2,2,C,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2018,2501,2016,S1,2,2.33,C+,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2018,2501,2016,S1,2,2.33,C+,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2018,2502,2016,S2,3,3,B,ENG102,Literary Explorations II,"Eng,t",10
Male,2018,2502,2016,S2,3,3.33,B+,HSS100,American Studies,"HistSS,t",10
Male,2018,2502,2016,S2,2,2.33,C+,MAT122,Mathematical Investigations II,"Math,t",10
Male,2018,2502,2016,S2,2,1.67,C-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2018,2502,2016,S2,2,2,C,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2018,2502,2016,S2,2,2,C,WEL105,Moving and Learning,"Well,t",10
Male,2018,2502,2016,S2,2,2.33,C+,WLG610,Mandarin Chinese I,"WLang,t",10
Female,2019,2601,2017,S1,3,3,B,CS100,Computer Science Inquiry,"math,cs,t",10
Female,2019,2601,2017,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Female,2019,2601,2017,S1,2,2.33,C+,MAT121,Mathematical Investigations II,"Math,t",10
Female,2019,2601,2017,S1,3,2.67,B-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Female,2019,2601,2017,S1,3,3,B,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Female,2019,2601,2017,S1,4,3.67,A-,WLG610,Mandarin Chinese I,"WLang,t",10
Female,2019,2602,2017,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Female,2019,2602,2017,S2,3,3.33,B+,HSS100,American Studies,"HistSS,t",10
Female,2019,2602,2017,S2,2,2,C,MAT132,Mathematical Investigations III,"Math,t",10
Female,2019,2602,2017,S2,3,2.67,B-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2019,2602,2017,S2,3,3,B,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Female,2019,2602,2017,S2,4,4,A,WEL105,Moving and Learning,"Well,t",10
Female,2019,2602,2017,S2,4,4,A,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2019,2601,2017,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Male,2019,2601,2017,S1,4,4,A,HSS100,American Studies,"HistSS,t",10
Male,2019,2601,2017,S1,4,4,A,MAT141,Mathematical Investigations IV,"Math,t",10
Male,2019,2601,2017,S1,4,4,A,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,WLG120,French II,"WLang,t",10
Male,2019,2602,2017,S2,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2019,2602,2017,S2,4,4,A,ENG102,Literary Explorations II,"Eng,t",10
Male,2019,2602,2017,S2,4,4,A,MAT362,BC Calculus I/II,"Math,t",10
Male,2019,2602,2017,S2,4,4,A,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2019,2602,2017,S2,4,4,A,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2019,2602,2017,S2,4,4,A,WEL105,Moving and Learning,"Well,t",10
Male,2019,2602,2017,S2,4,3.67,A-,WLG120,French II,"WLang,t",10
Male,2019,2602,2017,S2,3,3.33,B+,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2019,2602,2017,S2,3,3.33,B+,ENG102,Literary Explorations II,"Eng,t",10
Male,2019,2602,2017,S2,4,3.67,A-,MAT132,Mathematical Investigations III,"Math,t",10
Male,2019,2602,2017,S2,4,3.67,A-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2019,2602,2017,S2,4,3.67,A-,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2019,2602,2017,S2,4,4,A,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2019,2601,2017,S1,3,3.33,B+,ENG101,Literary Explorations I,"Eng,t",10
Male,2019,2601,2017,S1,3,3.33,B+,HSS100,American Studies,"HistSS,t",10
Male,2019,2601,2017,S1,3,3,B,MAT121,Mathematical Investigations II,"Math,t",10
Male,2019,2601,2017,S1,4,3.67,A-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2019,2601,2017,S1,4,3.67,A-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Male,2019,2601,2017,S1,4,3.67,A-,WLG610,Mandarin Chinese I,"WLang,t",10
Female,2019,2602,2017,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Female,2019,2602,2017,S2,4,4,A,FAR120,String Orchestra,"FA,t",10
Female,2019,2602,2017,S2,4,3.67,A-,HSS100,American Studies,"HistSS,t",10
Female,2019,2602,2017,S2,3,2.67,B-,MAT312,BC Calculus I,"Math,t",10
Female,2019,2602,2017,S2,3,3,B,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Female,2019,2602,2017,S2,4,3.67,A-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Female,2019,2602,2017,S2,4,4,A,WLG110,French I,"WLang,t",10
Female,2019,2601,2017,S1,3,3,B,CS100,Computer Science Inquiry,"math,cs,t",10
Female,2019,2601,2017,S1,3,3,B,ENG101,Literary Explorations I,"Eng,t",10
Female,2019,2601,2017,S1,4,4,A,FAR120,String Orchestra,"FA,t",10
Female,2019,2601,2017,S1,3,3,B,MAT141,Mathematical Investigations IV,"Math,t",10
Female,2019,2601,2017,S1,3,3,B,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Female,2019,2601,2017,S1,3,3,B,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Female,2019,2601,2017,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Female,2019,2601,2017,S1,4,4,A,WLG110,French I,"WLang,t",10
Male,2019,2602,2017,S2,3,3,B,ENG102,Literary Explorations II,"Eng,t",10
Male,2019,2602,2017,S2,4,4,A,FAR120,String Orchestra,"FA,t",10
Male,2019,2602,2017,S2,3,3,B,HSS100,American Studies,"HistSS,t",10
Male,2019,2602,2017,S2,3,3,B,MAT110,Mathematical Investigations I/II,"Math,t",10
Male,2019,2602,2017,S2,3,2.67,B-,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2019,2602,2017,S2,4,3.67,A-,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2019,2602,2017,S2,3,3,B,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2019,2601,2017,S1,3,3,B,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2019,2601,2017,S1,3,3,B,ENG101,Literary Explorations I,"Eng,t",10
Male,2019,2601,2017,S1,4,4,A,FAR120,String Orchestra,"FA,t",10
Male,2019,2601,2017,S1,2,2.33,C+,MAT110,Mathematical Investigations I/II,"Math,t",10
Male,2019,2601,2017,S1,2,1.67,C-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2019,2601,2017,S1,2,2.33,C+,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2019,2601,2017,S1,3,3,B,WEL105,Moving and Learning,"Well,t",10
Male,2019,2601,2017,S1,3,2.67,B-,WLG610,Mandarin Chinese I,"WLang,t",10
Male,2019,2602,2017,S2,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2019,2602,2017,S2,4,3.67,A-,ENG102,Literary Explorations II,"Eng,t",10
Male,2019,2602,2017,S2,4,4,A,MAT132,Mathematical Investigations III,"Math,t",10
Male,2019,2602,2017,S2,4,3.67,A-,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2019,2602,2017,S2,4,4,A,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2019,2602,2017,S2,4,3.67,A-,WLG130,French III,"WLang,t",10
Male,2019,2601,2017,S1,4,3.67,A-,ENG101,Literary Explorations I,"Eng,t",10
Male,2019,2601,2017,S1,4,3.67,A-,HSS100,American Studies,"HistSS,t",10
Male,2019,2601,2017,S1,4,4,A,MAT121,Mathematical Investigations II,"Math,t",10
Male,2019,2601,2017,S1,4,4,A,SCI105,Scientific Inquiries - Chemistry,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,SCI115,Scientific Inquiries - Physics,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,WEL105,Moving and Learning,"Well,t",10
Male,2019,2601,2017,S1,4,3.67,A-,WLG130,French III,"WLang,t",10
Male,2019,2601,2017,S1,4,4,A,CS100,Computer Science Inquiry,"math,cs,t",10
Male,2019,2601,2017,S1,3,3.33,B+,ENG101,Literary Explorations I,"Eng,t",10
Male,2019,2601,2017,S1,4,3.67,A-,MAT121,Mathematical Investigations II,"Math,t",10
Male,2019,2601,2017,S1,3,3,B,SCI125,Scientific Inquiries - Biology,"Sci,t",10
Male,2019,2601,2017,S1,3,3,B,SCI135,Methods in Scientific Inquiry,"Sci,t",10
Male,2019,2601,2017,S1,4,4,A,WLG610,Mandarin Chinese I,"WLang,t",10
